mass_1_source,mass_2_source,a_1,a_2,final_mass_source,final_spin,redshift,cos_tilt_1,cos_tilt_2,chi_eff,chi_p,cos_theta_jn,phi_jl,log_likelihood
146.76330013428887,71.03225438296222,0.9330424148544384,0.29208133641243733,208.57868062426212,0.7872158826572434,0.36333547320818727,0.1753912109515184,0.6735009918538876,0.17443283098082532,0.9185791547943615,0.8314035841145605,3.231179133136666,244.65878843931813
130.44990345177973,48.08908259803171,0.8380101303210236,0.5049898303369821,171.1959904558944,0.8227419108809899,0.7141729088688279,0.47462747096886665,0.765464232831738,0.394728364138684,0.7376054363651888,0.9288139061504621,0.393865728271829,244.6631877120531
143.9788825702127,57.66974902776975,0.8491412305813866,0.9626172873695072,193.00441671565932,0.8440380918974868,0.5291709101579334,0.34131308760850537,0.6322303008368746,0.3809892549373937,0.7981500168006751,0.6765701985614864,0.5700074293907953,244.70034475511267
116.4270451380396,69.43586092229587,0.9694148057764176,0.03124822905280787,178.0402174270332,0.7450308179998927,0.5306025722086848,-0.03823681507362665,0.10114473816494875,-0.02203872612652298,0.9687058781487149,0.8488319223581424,3.121990445933425,244.80449763929522
127.21658083738677,59.07717932974572,0.884664396252874,0.22904603405410118,179.29198523607582,0.741333276915583,0.5536447769982097,-0.025052723818115245,0.768854589764097,0.04071065423836022,0.8843867277516,0.9304341476608511,2.8666528307770225,244.8397451416226
157.60078446429168,56.40293225144863,0.8967008026978472,0.005369148448333382,206.59267601893714,0.8020726457419113,0.49453657386611793,0.2563122777686418,0.9644751403189196,0.1706247040566807,0.8667456413934455,0.9923791913132338,0.015178051165668588,244.8408779813208
146.34621652532994,52.618393441864406,0.8630009925822777,0.9804434610624403,190.88577992819387,0.8547052558744147,0.5009128944347898,0.4275381998058813,0.2777413276558605,0.3434040829438211,0.7801505525375625,0.9415852669385547,6.024648488708613,244.8521894274277
128.21592667057436,78.07166250811386,0.9686114471366786,0.22167053030581707,196.4005317054651,0.8000251157295811,0.506699865683101,0.33973460399427574,-0.9606155240806934,0.12394118967395183,0.910999740244334,0.5920071626676628,2.847249198167831,244.92066500251534
154.56254139181416,54.7262175705919,0.9182402437614594,0.9116558724156427,202.26255061742611,0.793330867605691,0.4339736757943558,0.11508775475481887,0.13631031388752657,0.11053921617657879,0.9121388390049154,0.8322164838595882,3.9379596602428495,244.99674395001142
130.60782379720104,90.63913805451108,0.9012173244779121,0.3966046343726066,209.54413921055252,0.7885507140995652,0.38988934557879285,0.45927779444344224,-0.14226035606996038,0.22122702020083776,0.8005447636791356,0.17081723804372023,3.599796942449281,245.03382557622768
149.58750192744145,59.278145521503,0.8629213705388408,0.8447792339737599,199.69440361465146,0.8548399148642845,0.5292735023161017,0.43021035174623434,0.5101387675661557,0.38818596454908116,0.7789838619108042,0.48283516253233655,0.4713492524558221,245.0629193540989
160.438973981023,59.175696301790225,0.9897271681952791,0.49236335887814986,210.1552085660166,0.9009257435463519,0.42673143956096177,0.47614160694531216,0.34013239654002525,0.38939562030228236,0.8703350142383067,0.6140692538362038,0.7725030630605436,245.25685985681505
159.69757817918043,68.03134970082536,0.8657968250022431,0.08585769050341714,219.8958460057703,0.7157377357669383,0.24372701117255963,-0.03913515983448707,0.3686225879701434,-0.014306125608163547,0.8651335607366063,-0.7938690096789285,5.018635661896142,245.3062968807576
109.8945375088481,66.39753895167789,0.8896798364451782,0.5421813484445402,168.28807264951786,0.764870386416464,0.6199587793716019,-0.06216636879437162,0.8980148483277169,0.14890077497297058,0.8879590183568223,0.5625307973833428,2.935383642004662,245.36051524969224
123.43389046243571,75.97538204195595,0.8627717938069451,0.7507959188754002,190.97188917472081,0.7205916511526147,0.37545133465484837,-0.17879406536417064,0.39783618903507173,0.018317356322035024,0.8488695368652948,0.5479467147240579,2.7640845418443685,245.4124506174141
130.89820352517253,66.20339519481549,0.8612214261602098,0.5070924256588495,187.84398974105716,0.8118115561034132,0.5854798123002971,0.26594859405795046,0.9983739811064835,0.32215699855504915,0.8302064417060403,0.9174308157940902,1.4101454222057248,245.42193300317442
128.15149432315576,48.72272296280298,0.8960037922731556,0.08036500543012684,170.2294206279809,0.8141612059733504,0.6692078755599206,0.3270936139097668,0.18144990485093757,0.21636141697297767,0.8467163624169582,0.9425789616806848,0.15403022716534326,245.42472271593982
